,lat,long,YEAR,TOTPOP,GRPNAME,ADHERENT,CONGREG,RELTRAD,FAMILY
Presque Isle County,45.29185484,-83.91631675,2010,13376,Seventh-day Adventists,83.0,1.0,1,98.0
Presque Isle County,45.29185484,-83.91631675,2010,13376,Southern Baptist Convention,79.0,2.0,1,96.0
Presque Isle County,45.29185484,-83.91631675,2010,13376,"The United Methodist Church, old count",315.0,2.0,2,92.0
Presque Isle County,45.29185484,-83.91631675,2010,13376,"The United Methodist Church, new count",376.0,2.0,2,92.0
Presque Isle County,45.29185484,-83.91631675,2010,13376,Non-denominational,806.0,6.0,1,
Roscommon County,44.3516109,-84.6897495,1980,16374,American Baptist Churches in the USA,103.0,2.0,2,96.0
Roscommon County,44.3516109,-84.6897495,1980,16374,Assemblies of God,159.0,1.0,1,94.0
Roscommon County,44.3516109,-84.6897495,1980,16374,Catholic Church,1687.0,5.0,3,87.0
Roscommon County,44.3516109,-84.6897495,1980,16374,Church of the Nazarene,89.0,1.0,1,93.0
Roscommon County,44.3516109,-84.6897495,1980,16374,Churches of Christ,42.0,1.0,1,115.0
Roscommon County,44.3516109,-84.6897495,1980,16374,National Association Of  Congregational Christian Churches,347.0,1.0,2,91.0
Roscommon County,44.3516109,-84.6897495,1980,16374,Conservative Baptist Association of America,22.0,1.0,1,96.0
Roscommon County,44.3516109,-84.6897495,1980,16374,The Episcopal Church,252.0,2.0,2,88.0
Roscommon County,44.3516109,-84.6897495,1980,16374,Episcopal Church Groups Combined,252.0,2.0,2,88.0
Roscommon County,44.3516109,-84.6897495,1980,16374,Evangelical Lutheran Church in America,178.0,1.0,2,90.0
Roscommon County,44.3516109,-84.6897495,1980,16374,Evangelical Lutheran Church in America Groups Combined,178.0,1.0,2,90.0
Roscommon County,44.3516109,-84.6897495,1980,16374,The Association of Free Lutheran Congregations,32.0,1.0,1,90.0
Roscommon County,44.3516109,-84.6897495,1980,16374,Free Methodist Church of North America,39.0,1.0,1,93.0
Roscommon County,44.3516109,-84.6897495,1980,16374,"Lutheran Church, The Missouri Synod",451.0,2.0,1,90.0
Roscommon County,44.3516109,-84.6897495,1980,16374,Seventh-day Adventists,51.0,1.0,1,98.0
Roscommon County,44.3516109,-84.6897495,1980,16374,Southern Baptist Convention,50.0,1.0,1,96.0
Roscommon County,44.3516109,-84.6897495,1980,16374,"The United Methodist Church, old count",429.0,1.0,2,92.0
Roscommon County,44.3516109,-84.6897495,1990,19776,American Baptist Churches in the USA,304.0,2.0,2,96.0
Roscommon County,44.3516109,-84.6897495,1990,19776,Assemblies of God,320.0,3.0,1,94.0
Roscommon County,44.3516109,-84.6897495,1990,19776,Catholic Church,3179.0,5.0,3,87.0
Roscommon County,44.3516109,-84.6897495,1990,19776,Church of Christ Scientist,,1.0,4,102.0
Roscommon County,44.3516109,-84.6897495,1990,19776,The Church of Jesus Christ of Latter-day Saints,110.0,1.0,4,100.0
Roscommon County,44.3516109,-84.6897495,1990,19776,Church of the Nazarene,45.0,1.0,1,93.0
Roscommon County,44.3516109,-84.6897495,1990,19776,Churches of Christ,46.0,1.0,1,115.0
Roscommon County,44.3516109,-84.6897495,1990,19776,National Association Of  Congregational Christian Churches,300.0,1.0,2,91.0
Roscommon County,44.3516109,-84.6897495,1990,19776,The Episcopal Church,325.0,2.0,2,88.0
Roscommon County,44.3516109,-84.6897495,1990,19776,Episcopal Church Groups Combined,325.0,2.0,2,88.0
Roscommon County,44.3516109,-84.6897495,1990,19776,Evangelical Lutheran Church in America,194.0,1.0,2,90.0
Roscommon County,44.3516109,-84.6897495,1990,19776,Evangelical Lutheran Church in America Groups Combined,194.0,1.0,2,90.0
Roscommon County,44.3516109,-84.6897495,1990,19776,Free Methodist Church of North America,63.0,1.0,1,93.0
Roscommon County,44.3516109,-84.6897495,1990,19776,Independent Fundamental Churches of America,,1.0,1,97.0
Roscommon County,44.3516109,-84.6897495,1990,19776,"Lutheran Church, The Missouri Synod",686.0,2.0,1,90.0
Roscommon County,44.3516109,-84.6897495,1990,19776,Presbyterian Church (USA),102.0,1.0,2,91.0
Roscommon County,44.3516109,-84.6897495,1990,19776,Seventh-day Adventists,43.0,1.0,1,98.0
Roscommon County,44.3516109,-84.6897495,1990,19776,Southern Baptist Convention,330.0,3.0,1,96.0
Roscommon County,44.3516109,-84.6897495,1990,19776,"The United Methodist Church, old count",603.0,2.0,2,92.0
Roscommon County,44.3516109,-84.6897495,1990,19776,The Wesleyan Church,178.0,1.0,1,93.0
Roscommon County,44.3516109,-84.6897495,2000,25469,American Baptist Churches in the USA,528.0,2.0,2,96.0
Roscommon County,44.3516109,-84.6897495,2000,25469,Assemblies of God,299.0,3.0,1,94.0
Roscommon County,44.3516109,-84.6897495,2000,25469,Baha'i,1.0,0.0,4,113.0
Roscommon County,44.3516109,-84.6897495,2000,25469,Catholic Church,3986.0,5.0,3,87.0
Roscommon County,44.3516109,-84.6897495,2000,25469,"Church of God (Cleveland, TN)",37.0,1.0,1,94.0
Roscommon County,44.3516109,-84.6897495,2000,25469,Churches of Christ,50.0,1.0,1,115.0
Roscommon County,44.3516109,-84.6897495,2000,25469,Community of Christ,73.0,1.0,4,100.0
Roscommon County,44.3516109,-84.6897495,2000,25469,National Association Of  Congregational Christian Churches,262.0,1.0,2,91.0
Roscommon County,44.3516109,-84.6897495,2000,25469,The Episcopal Church,312.0,2.0,2,88.0
Roscommon County,44.3516109,-84.6897495,2000,25469,Episcopal Church Groups Combined,312.0,2.0,2,88.0
Roscommon County,44.3516109,-84.6897495,2000,25469,Evangelical Lutheran Church in America,198.0,1.0,2,90.0
Roscommon County,44.3516109,-84.6897495,2000,25469,Evangelical Lutheran Church in America Groups Combined,198.0,1.0,2,90.0
Roscommon County,44.3516109,-84.6897495,2000,25469,Free Methodist Church of North America,31.0,1.0,1,93.0
Roscommon County,44.3516109,-84.6897495,2000,25469,"Lutheran Church, The Missouri Synod",783.0,2.0,1,90.0
Roscommon County,44.3516109,-84.6897495,2000,25469,New Testament Association Independent Baptist Churches and other Fundamental Baptist Associations/Fellowships,206.0,1.0,1,96.0
Roscommon County,44.3516109,-84.6897495,2000,25469,Presbyterian Church (USA),75.0,1.0,2,91.0
Roscommon County,44.3516109,-84.6897495,2000,25469,General Association of Regular Baptist Churches,140.0,2.0,1,96.0
Roscommon County,44.3516109,-84.6897495,2000,25469,Seventh-day Adventists,50.0,1.0,1,98.0
Roscommon County,44.3516109,-84.6897495,2000,25469,Southern Baptist Convention,229.0,4.0,1,96.0
Roscommon County,44.3516109,-84.6897495,2000,25469,"The United Methodist Church, old count",636.0,2.0,2,92.0
Roscommon County,44.3516109,-84.6897495,2000,25469,"The United Methodist Church, new count",948.0,2.0,2,92.0
Roscommon County,44.3516109,-84.6897495,2000,25469,The Wesleyan Church,250.0,1.0,1,93.0
Roscommon County,44.3516109,-84.6897495,2000,25469,Wisconsin Evangelical Lutheran Synod,34.0,1.0,1,90.0
Roscommon County,44.3516109,-84.6897495,2010,24449,American Baptist Churches in the USA,465.0,2.0,2,96.0
Roscommon County,44.3516109,-84.6897495,2010,24449,Assemblies of God,174.0,3.0,1,94.0
Roscommon County,44.3516109,-84.6897495,2010,24449,Catholic Church,1956.0,5.0,3,87.0
Roscommon County,44.3516109,-84.6897495,2010,24449,"Church of God (Cleveland, TN)",67.0,1.0,1,94.0
Roscommon County,44.3516109,-84.6897495,2010,24449,The Church of Jesus Christ of Latter-day Saints,107.0,1.0,4,100.0
Roscommon County,44.3516109,-84.6897495,2010,24449,Churches of Christ,50.0,1.0,1,115.0
Roscommon County,44.3516109,-84.6897495,2010,24449,Community of Christ,167.0,1.0,4,100.0
Roscommon County,44.3516109,-84.6897495,2010,24449,National Association Of  Congregational Christian Churches,170.0,1.0,2,91.0
Roscommon County,44.3516109,-84.6897495,2010,24449,The Episcopal Church,135.0,1.0,2,88.0
Roscommon County,44.3516109,-84.6897495,2010,24449,Episcopal Church Groups Combined,135.0,1.0,2,88.0
Roscommon County,44.3516109,-84.6897495,2010,24449,Evangelical Lutheran Church in America,184.0,1.0,2,90.0
Roscommon County,44.3516109,-84.6897495,2010,24449,Evangelical Lutheran Church in America Groups Combined,184.0,1.0,2,90.0
Roscommon County,44.3516109,-84.6897495,2010,24449,Free Methodist Church of North America,30.0,1.0,1,93.0
Roscommon County,44.3516109,-84.6897495,2010,24449,Jehovah's Witnesses,,2.0,4,98.0
Roscommon County,44.3516109,-84.6897495,2010,24449,"Lutheran Church, The Missouri Synod",636.0,2.0,1,90.0
Roscommon County,44.3516109,-84.6897495,2010,24449,Presbyterian Church (USA),54.0,1.0,2,91.0
Roscommon County,44.3516109,-84.6897495,2010,24449,General Association of Regular Baptist Churches,140.0,2.0,1,96.0
Roscommon County,44.3516109,-84.6897495,2010,24449,Seventh-day Adventists,41.0,1.0,1,98.0
Roscommon County,44.3516109,-84.6897495,2010,24449,Southern Baptist Convention,266.0,3.0,1,96.0
Roscommon County,44.3516109,-84.6897495,2010,24449,"The United Methodist Church, old count",660.0,2.0,2,92.0
Roscommon County,44.3516109,-84.6897495,2010,24449,"The United Methodist Church, new count",831.0,2.0,2,92.0
Roscommon County,44.3516109,-84.6897495,2010,24449,The Wesleyan Church,205.0,1.0,1,93.0
Roscommon County,44.3516109,-84.6897495,2010,24449,Wisconsin Evangelical Lutheran Synod,58.0,1.0,1,90.0
Roscommon County,44.3516109,-84.6897495,2010,24449,Non-denominational,276.0,2.0,1,
Saginaw County,43.4044253,-84.01674229999999,1980,228059,American Baptist Churches in the USA,1966.0,5.0,2,96.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Assemblies of God,2357.0,11.0,1,94.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Baptist Missionary Association of America,87.0,2.0,1,96.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Brethren in Christ Church,73.0,1.0,1,95.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Catholic Church,58219.0,33.0,3,87.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,The Christian and Missionary Alliance,145.0,1.0,1,93.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Christian Church (Disciples of Christ),1671.0,3.0,2,115.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Christian Churches and Churches of Christ,124.0,1.0,1,115.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Christian Reformed Church in North America,150.0,1.0,1,91.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,"Church of God (Anderson, Indiana)",267.0,1.0,1,93.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,"Church of God (Cleveland, TN)",170.0,2.0,1,94.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Church of God (Seventh-day),65.0,3.0,1,98.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,The Church of Jesus Christ of Latter-day Saints,322.0,1.0,4,100.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Church of the Lutheran Confession,252.0,1.0,1,90.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Church of the Nazarene,1107.0,7.0,1,93.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Churches of Christ,208.0,3.0,1,115.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,National Association Of  Congregational Christian Churches,313.0,1.0,2,91.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,The Episcopal Church,2378.0,7.0,2,88.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Episcopal Church Groups Combined,2378.0,7.0,2,88.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Evangelical Lutheran Church in America,8915.0,11.0,2,90.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Evangelical Lutheran Church in America Groups Combined,8915.0,11.0,2,90.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Free Methodist Church of North America,405.0,2.0,1,93.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,The Latvian Evangelical Lutheran Church in America,223.0,1.0,2,90.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,"Lutheran Church, The Missouri Synod",18692.0,13.0,1,90.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Mennonite Church,142.0,2.0,1,95.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Mennonite Church Groups Combined,142.0,2.0,1,95.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Christian Brethren,10.0,1.0,1,97.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Presbyterian Church (USA),5019.0,7.0,2,91.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,The Protestant Conference (Lutheran),150.0,1.0,1,90.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,The Salvation Army,376.0,1.0,1,93.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Seventh-day Adventists,604.0,4.0,1,98.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Southern Baptist Convention,188.0,1.0,1,96.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Ukrainian Orthodox Church of the USA,135.0,1.0,5,89.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Unitarian Universalist Association,31.0,1.0,4,99.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,United Church of Christ,2534.0,4.0,2,91.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,"The United Methodist Church, old count",7892.0,18.0,2,92.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,Wisconsin Evangelical Lutheran Synod,7143.0,12.0,1,90.0
Saginaw County,43.4044253,-84.01674229999999,1980,228059,"Jewish Estimate (both conservatives, reformed, and orthodox)",76.0,2.0,4,106.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,American  Baptist Association,31.5,0.5,1,96.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,American Baptist Churches in the USA,2150.0,6.0,2,96.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Assemblies of God,2984.0,12.0,1,94.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Baptist Missionary Association of America,97.0,1.0,1,96.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Brethren in Christ Church,31.0,1.0,1,95.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Catholic Church,52068.0,36.0,3,87.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,The Christian and Missionary Alliance,181.0,2.0,1,93.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Christian Church (Disciples of Christ),275.0,2.0,2,115.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Christian Churches and Churches of Christ,128.0,1.0,1,115.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Christian Reformed Church in North America,140.0,1.0,1,91.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Church of Christ Scientist,,1.0,4,102.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,"Church of God (Anderson, Indiana)",104.0,1.0,1,93.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,"Church of God (Cleveland, TN)",73.0,1.0,1,94.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Church of God (Seventh-day),78.0,2.0,1,98.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,The Church of Jesus Christ of Latter-day Saints,402.0,1.0,4,100.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Church of the Lutheran Confession,268.0,1.0,1,90.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Church of the Nazarene,844.0,6.0,1,93.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Churches of Christ,345.0,3.0,1,115.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,National Association Of  Congregational Christian Churches,128.0,1.0,2,91.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Conservative Baptist Association of America,,1.0,1,96.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,The Episcopal Church,1620.0,6.0,2,88.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Episcopal Church Groups Combined,1620.0,6.0,2,88.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Evangelical Lutheran Church in America,7292.0,12.0,2,90.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Evangelical Lutheran Church in America Groups Combined,7292.0,12.0,2,90.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Evangelical Lutheran Synod,224.0,1.0,1,90.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Free Methodist Church of North America,177.0,3.0,1,93.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Greek Orthodox Archdiocese of North and South America,,1.0,5,89.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Holy Apostolic Catholic Assyrian Church of the East,39.0,0.0,5,89.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Independent Fundamental Churches of America,,1.0,1,97.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,The Latvian Evangelical Lutheran Church in America,166.0,1.0,2,90.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,"Lutheran Church, The Missouri Synod",17898.0,15.0,1,90.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Mennonite Church,206.0,2.0,1,95.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Mennonite Church Groups Combined,206.0,2.0,1,95.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,"Metropolitan Community Churches, Universal Fellowship",13.0,0.5,2,113.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Pentecostal Church of God,77.0,1.0,1,94.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Christian Brethren,90.0,1.0,1,97.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Presbyterian Church (USA),3396.0,8.0,2,91.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,The Protestant Conference (Lutheran),65.0,1.0,1,90.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,The Salvation Army,181.0,1.0,1,93.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Seventh-day Adventists,732.0,4.0,1,98.0
Saginaw County,43.4044253,-84.01674229999999,1990,211946,Southern Baptist Convention,275.0,1.0,1,96.0
